1,0.24,0
2,0.24,0
3,0.24,0
4,0.24,0
5,0.24,0
6,0.24,0
7,0.24,0
8,0.24,0
9,0.24,0
10,0.24,0
11,0.24,0
12,0.24,0
13,0.24,0
14,0.24,0
15,0.24,0
16,0.24,0
17,0.24,0
18,0.24,0
19,0.24,0
20,0.24,0
21,0.24,0
22,0.24,0
23,0.24,0
24,0.24,0
25,0.24,0
26,0.24,0
27,0.24,0
28,0.24,0
29,0.24,0
30,0.24,0
31,0.24,0
32,0.24,0
33,0.24,0
34,0.24,0
35,0.24,0
36,0.24,0
37,0.24,0
38,0.24,0
39,0.24,0
40,0.48,0
41,0.48,0
42,0.48,0
43,0.48,0
44,0.48,0
45,0.48,0
46,0.48,0
47,0.48,0
48,0.48,0
49,0.48,0
50,0.48,0
51,0.48,0
52,0.48,0
53,0.48,0
54,0.48,0
55,0.48,0
56,0.48,0
57,0.48,0
58,0.48,0
59,0.48,0
60,0.48,0
61,0.48,0
62,0.48,0
63,0.48,0
64,0.48,0
65,0.48,0
66,0.48,0
67,0.48,0
68,0.48,0
69,0.48,0
70,0.48,0
71,0.48,0
72,0.48,0
73,0.48,0
74,0.48,0
75,0.48,0
76,0.48,0
77,0.48,0
78,0.48,0
79,0.48,0
80,0.72,0
81,0.72,0
82,0.72,0
83,0.72,0
84,0.72,0
85,0.72,0
86,0.72,0
87,0.72,0
88,0.72,0
89,0.72,0
90,0.72,0
91,0.72,0
92,0.72,0
93,0.72,0
94,0.72,0
95,0.72,0
96,0.72,0
97,0.72,0
98,0.72,0
99,0.72,0
100,0.72,0
101,0.72,0
102,0.72,0
103,0.72,0
104,0.72,0
105,0.72,0
106,0.72,0
107,0.72,0
108,0.72,0
109,0.72,0
110,0.72,0
111,0.72,0
112,0.72,0
113,0.72,0
114,0.72,0
115,0.72,0
116,0.72,0
117,0.72,0
118,0.72,0
119,0.72,0
120,0.96,0
121,0.96,0
122,0.96,0
123,0.96,0
124,0.96,0
125,0.96,0
126,0.96,0
127,0.96,0
128,0.96,0
129,0.96,0
130,0.96,0
131,0.96,0
132,0.96,0
133,0.96,0
134,0.96,0
135,0.96,0
136,0.96,0
137,0.96,0
138,0.96,0
139,0.96,0
140,0.96,0
141,0.96,0
142,0.96,0
143,0.96,0
144,0.96,0
145,0.96,0
146,0.96,0
147,0.96,0
148,0.96,0
149,0.96,0
150,0.96,0
151,0.96,0
152,0.96,0
153,0.96,0
154,0.96,0
155,0.96,0
156,0.96,0
157,0.96,0
158,0.96,0
159,0.96,0
160,1.2,0
161,1.2,0
162,1.2,0
163,1.2,0
164,1.2,0
165,1.2,0
166,1.2,0
167,1.2,0
168,1.2,0
169,1.2,0
170,1.2,0
171,1.2,0
172,1.2,0
173,1.2,0
174,1.2,0
175,1.2,0
176,1.2,0
177,1.2,0
178,1.2,0
179,1.2,0
180,1.2,0
181,1.2,0
182,1.2,0
183,1.2,0
184,1.2,0
185,1.2,0
186,1.2,0
187,1.2,0
188,1.2,0
189,1.2,0
190,1.2,0
191,1.2,0
192,1.2,0
193,1.2,0
194,1.2,0
195,1.2,0
196,1.2,0
197,1.2,0
198,1.2,0
199,1.2,0
200,1.44,0
201,1.44,330
202,1.44,360
203,1.44,300
204,1.44,300
205,1.44,360
206,1.44,360
207,1.44,300
208,1.44,360
209,1.44,300
210,1.44,360
211,1.44,300
212,1.44,360
213,1.44,300
214,1.44,360
215,1.44,300
216,1.44,360
217,1.44,300
218,1.44,360
219,1.44,300
220,1.44,300
221,1.44,360
222,1.44,300
223,1.44,300
224,1.44,360
225,1.44,300
226,1.44,300
